s,C,C,C
 1.2570000E+004, 2.1267595E+001, 3.4084511E+001, 0.0000000E+000
 1.2590000E+004, 2.1210699E+001, 3.3988956E+001, 0.0000000E+000
 1.2600000E+004, 2.1182310E+001, 3.3941288E+001, 0.0000000E+000
 1.2620000E+004, 2.1125650E+001, 3.3846169E+001, 0.0000000E+000
 1.2640000E+004, 2.1069151E+001, 3.3751343E+001, 0.0000000E+000
 1.2660000E+004, 2.1012808E+001, 3.3656803E+001, 0.0000000E+000
 1.2680000E+004, 2.0956621E+001, 3.3562553E+001, 0.0000000E+000
 1.2690000E+004, 2.0928587E+001, 3.3515533E+001, 0.0000000E+000
 1.2710000E+004, 2.0872635E+001, 3.3421711E+001, 0.0000000E+000
 1.2730000E+004, 2.0816839E+001, 3.3328175E+001, 0.0000000E+000
 1.2750000E+004, 2.0761198E+001, 3.3234921E+001, 0.0000000E+000
 1.2770000E+004, 2.0705713E+001, 3.3141953E+001, 0.0000000E+000
 1.2780000E+004, 2.0678028E+001, 3.3095573E+001, 0.0000000E+000
 1.2800000E+004, 2.0622774E+001, 3.3003025E+001, 0.0000000E+000
 1.2820000E+004, 2.0567675E+001, 3.2910763E+001, 0.0000000E+000
 1.2840000E+004, 2.0512728E+001, 3.2818775E+001, 0.0000000E+000
 1.2860000E+004, 2.0457933E+001, 3.2727066E+001, 0.0000000E+000
 1.2870000E+004, 2.0430593E+001, 3.2681316E+001, 0.0000000E+000
 1.2890000E+004, 2.0376028E+001, 3.2590027E+001, 0.0000000E+000
 1.2910000E+004, 2.0321615E+001, 3.2499012E+001, 0.0000000E+000
 1.2930000E+004, 2.0267351E+001, 3.2408272E+001, 0.0000000E+000
 1.2950000E+004, 2.0213240E+001, 3.2317810E+001, 0.0000000E+000
 1.2960000E+004, 2.0186241E+001, 3.2272678E+001, 0.0000000E+000
 1.2980000E+004, 2.0132355E+001, 3.2182625E+001, 0.0000000E+000
 1.3000000E+004, 2.0078617E+001, 3.2092842E+001, 0.0000000E+000
 1.3020000E+004, 2.0025030E+001, 3.2003330E+001, 0.0000000E+000
 1.3040000E+004, 1.9971592E+001, 3.1914089E+001, 0.0000000E+000
 1.3050000E+004, 1.9944927E+001, 3.1869570E+001, 0.0000000E+000
 1.3070000E+004, 1.9891712E+001, 3.1780731E+001, 0.0000000E+000
 1.3090000E+004, 1.9838644E+001, 3.1692163E+001, 0.0000000E+000
 1.3110000E+004, 1.9785723E+001, 3.1603861E+001, 0.0000000E+000
 1.3130000E+004, 1.9732948E+001, 3.1515823E+001, 0.0000000E+000
 1.3140000E+004, 1.9706615E+001, 3.1471905E+001, 0.0000000E+000
 1.3160000E+004, 1.9654060E+001, 3.1384266E+001, 0.0000000E+000
 1.3180000E+004, 1.9601652E+001, 3.1296890E+001, 0.0000000E+000
 1.3200000E+004, 1.9549387E+001, 3.1209780E+001, 0.0000000E+000
 1.3220000E+004, 1.9497269E+001, 3.1122929E+001, 0.0000000E+000
 1.3230000E+004, 1.9471264E+001, 3.1079601E+001, 0.0000000E+000
 1.3250000E+004, 1.9419361E+001, 3.0993143E+001, 0.0000000E+000
 1.3270000E+004, 1.9367603E+001, 3.0906944E+001, 0.0000000E+000
 1.3290000E+004, 1.9315987E+001, 3.0821005E+001, 0.0000000E+000
 1.3310000E+004, 1.9264515E+001, 3.0735323E+001, 0.0000000E+000
 1.3320000E+004, 1.9238832E+001, 3.0692577E+001, 0.0000000E+000
 1.3340000E+004, 1.9187574E+001, 3.0607281E+001, 0.0000000E+000
 1.3360000E+004, 1.9136457E+001, 3.0522242E+001, 0.0000000E+000
 1.3380000E+004, 1.9085482E+001, 3.0437456E+001, 0.0000000E+000
 1.3400000E+004, 1.9034647E+001, 3.0352924E+001, 0.0000000E+000
 1.3410000E+004, 1.9009283E+001, 3.0310753E+001, 0.0000000E+000
 1.3430000E+004, 1.8958660E+001, 3.0226601E+001, 0.0000000E+000
 1.3450000E+004, 1.8908176E+001, 3.0142702E+001, 0.0000000E+000
 1.3470000E+004, 1.8857834E+001, 3.0059052E+001, 0.0000000E+000
 1.3490000E+004, 1.8807629E+001, 2.9975655E+001, 0.0000000E+000
 1.3500000E+004, 1.8782579E+001, 2.9934048E+001, 0.0000000E+000
 1.3520000E+004, 1.8732582E+001, 2.9851023E+001, 0.0000000E+000
 1.3540000E+004, 1.8682724E+001, 2.9768248E+001, 0.0000000E+000
 1.3560000E+004, 1.8633003E+001, 2.9685719E+001, 0.0000000E+000
 1.3580000E+004, 1.8583422E+001, 2.9603436E+001, 0.0000000E+000
 1.3590000E+004, 1.8558681E+001, 2.9562386E+001, 0.0000000E+000
 1.3610000E+004, 1.8509302E+001, 2.9480471E+001, 0.0000000E+000
 1.3630000E+004, 1.8460062E+001, 2.9398802E+001, 0.0000000E+000
 1.3650000E+004, 1.8410955E+001, 2.9317375E+001, 0.0000000E+000
 1.3670000E+004, 1.8361986E+001, 2.9236191E+001, 0.0000000E+000
 1.3680000E+004, 1.8337553E+001, 2.9195690E+001, 0.0000000E+000
 1.3700000E+004, 1.8288786E+001, 2.9114868E+001, 0.0000000E+000
 1.3720000E+004, 1.8240152E+001, 2.9034288E+001, 0.0000000E+000
 1.3740000E+004, 1.8191654E+001, 2.8953947E+001, 0.0000000E+000
 1.3760000E+004, 1.8143290E+001, 2.8873846E+001, 0.0000000E+000
 1.3770000E+004, 1.8119158E+001, 2.8833885E+001, 0.0000000E+000
 1.3790000E+004, 1.8070992E+001, 2.8754141E+001, 0.0000000E+000
 1.3810000E+004, 1.8022961E+001, 2.8674633E+001, 0.0000000E+000
 1.3830000E+004, 1.7975061E+001, 2.8595364E+001, 0.0000000E+000
 1.3850000E+004, 1.7927294E+001, 2.8516327E+001, 0.0000000E+000
 1.3860000E+004, 1.7903460E+001, 2.8476898E+001, 0.0000000E+000
 1.3880000E+004, 1.7855888E+001, 2.8398214E+001, 0.0000000E+000
 1.3900000E+004, 1.7808449E+001, 2.8319765E+001, 0.0000000E+000
 1.3920000E+004, 1.7761141E+001, 2.8241549E+001, 0.0000000E+000
 1.3940000E+004, 1.7713963E+001, 2.8163563E+001, 0.0000000E+000
 1.3950000E+004, 1.7690422E+001, 2.8124657E+001, 0.0000000E+000
 1.3970000E+004, 1.7643438E+001, 2.8047018E+001, 0.0000000E+000
 1.3990000E+004, 1.7596584E+001, 2.7969610E+001, 0.0000000E+000
 1.4010000E+004, 1.7549860E+001, 2.7892431E+001, 0.0000000E+000
 1.4030000E+004, 1.7503263E+001, 2.7815481E+001, 0.0000000E+000
 1.4040000E+004, 1.7480013E+001, 2.7777090E+001, 0.0000000E+000
 1.4060000E+004, 1.7433609E+001, 2.7700481E+001, 0.0000000E+000
 1.4080000E+004, 1.7387331E+001, 2.7624100E+001, 0.0000000E+000
 1.4100000E+004, 1.7341183E+001, 2.7547943E+001, 0.0000000E+000
 1.4120000E+004, 1.7295158E+001, 2.7472012E+001, 0.0000000E+000
 1.4130000E+004, 1.7272196E+001, 2.7434130E+001, 0.0000000E+000
 1.4150000E+004, 1.7226362E+001, 2.7358534E+001, 0.0000000E+000
 1.4170000E+004, 1.7180655E+001, 2.7283163E+001, 0.0000000E+000
 1.4190000E+004, 1.7135075E+001, 2.7208014E+001, 0.0000000E+000
 1.4210000E+004, 1.7089617E+001, 2.7133085E+001, 0.0000000E+000
 1.4220000E+004, 1.7066936E+001, 2.7095705E+001, 0.0000000E+000
 1.4240000E+004, 1.7021667E+001, 2.7021109E+001, 0.0000000E+000
 1.4260000E+004, 1.6976522E+001, 2.6946733E+001, 0.0000000E+000
 1.4280000E+004, 1.6931501E+001, 2.6872576E+001, 0.0000000E+000
 1.4300000E+004, 1.6886604E+001, 2.6798637E+001, 0.0000000E+000
 1.4310000E+004, 1.6864202E+001, 2.6761751E+001, 0.0000000E+000
 1.4330000E+004, 1.6819490E+001, 2.6688139E+001, 0.0000000E+000
 1.4350000E+004, 1.6774900E+001, 2.6614744E+001, 0.0000000E+000
 1.4370000E+004, 1.6730433E+001, 2.6541565E+001, 0.0000000E+000
 1.4390000E+004, 1.6686087E+001, 2.6468599E+001, 0.0000000E+000
 1.4400000E+004, 1.6663960E+001, 2.6432199E+001, 0.0000000E+000
 1.4420000E+004, 1.6619797E+001, 2.6359556E+001, 0.0000000E+000
 1.4440000E+004, 1.6575756E+001, 2.6287128E+001, 0.0000000E+000
 1.4460000E+004, 1.6531834E+001, 2.6214912E+001, 0.0000000E+000
 1.4480000E+004, 1.6488033E+001, 2.6142908E+001, 0.0000000E+000
 1.4490000E+004, 1.6466177E+001, 2.6106985E+001, 0.0000000E+000
 1.4510000E+004, 1.6422556E+001, 2.6035299E+001, 0.0000000E+000
 1.4530000E+004, 1.6379055E+001, 2.5963821E+001, 0.0000000E+000
 1.4550000E+004, 1.6335672E+001, 2.5892555E+001, 0.0000000E+000
 1.4570000E+004, 1.6292410E+001, 2.5821497E+001, 0.0000000E+000
 1.4580000E+004, 1.6270823E+001, 2.5786047E+001, 0.0000000E+000
 1.4600000E+004, 1.6227737E+001, 2.5715302E+001, 0.0000000E+000
 1.4620000E+004, 1.6184769E+001, 2.5644764E+001, 0.0000000E+000
 1.4640000E+004, 1.6141918E+001, 2.5574432E+001, 0.0000000E+000
 1.4660000E+004, 1.6099186E+001, 2.5504307E+001, 0.0000000E+000
 1.4670000E+004, 1.6077864E+001, 2.5469320E+001, 0.0000000E+000
 1.4690000E+004, 1.6035305E+001, 2.5399502E+001, 0.0000000E+000
 1.4710000E+004, 1.5992865E+001, 2.5329889E+001, 0.0000000E+000
 1.4730000E+004, 1.5950540E+001, 2.5260479E+001, 0.0000000E+000
 1.4750000E+004, 1.5908331E+001, 2.5191271E+001, 0.0000000E+000
 1.4760000E+004, 1.5887269E+001, 2.5156744E+001, 0.0000000E+000
 1.4780000E+004, 1.5845233E+001, 2.5087839E+001, 0.0000000E+000
 1.4800000E+004, 1.5803311E+001, 2.5019136E+001, 0.0000000E+000
 1.4820000E+004, 1.5761505E+001, 2.4950634E+001, 0.0000000E+000
 1.4840000E+004, 1.5719812E+001, 2.4882334E+001, 0.0000000E+000
 1.4850000E+004, 1.5699009E+001, 2.4848257E+001, 0.0000000E+000
 1.4870000E+004, 1.5657487E+001, 2.4780252E+001, 0.0000000E+000
 1.4890000E+004, 1.5616078E+001, 2.4712448E+001, 0.0000000E+000
 1.4910000E+004, 1.5574783E+001, 2.4644842E+001, 0.0000000E+000
 1.4930000E+004, 1.5533602E+001, 2.4577431E+001, 0.0000000E+000
 1.4940000E+004, 1.5513052E+001, 2.4543800E+001, 0.0000000E+000
 1.4960000E+004, 1.5472038E+001, 2.4476685E+001, 0.0000000E+000
 1.4980000E+004, 1.5431137E+001, 2.4409763E+001, 0.0000000E+000
 1.5000000E+004, 1.5390347E+001, 2.4343039E+001, 0.0000000E+000
 1.5020000E+004, 1.5349668E+001, 2.4276506E+001, 0.0000000E+000
 1.5030000E+004, 1.5329370E+001, 2.4243315E+001, 0.0000000E+000
 1.5050000E+004, 1.5288857E+001, 2.4177073E+001, 0.0000000E+000
 1.5070000E+004, 1.5248455E+001, 2.4111025E+001, 0.0000000E+000
 1.5090000E+004, 1.5208163E+001, 2.4045168E+001, 0.0000000E+000
 1.5110000E+004, 1.5167982E+001, 2.3979504E+001, 0.0000000E+000
 1.5120000E+004, 1.5147932E+001, 2.3946743E+001, 0.0000000E+000
 1.5140000E+004, 1.5107914E+001, 2.3881365E+001, 0.0000000E+000
 1.5160000E+004, 1.5068006E+001, 2.3816175E+001, 0.0000000E+000
 1.5180000E+004, 1.5028206E+001, 2.3751175E+001, 0.0000000E+000
 1.5200000E+004, 1.4988515E+001, 2.3686363E+001, 0.0000000E+000
 1.5210000E+004, 1.4968710E+001, 2.3654028E+001, 0.0000000E+000
 1.5230000E+004, 1.4929181E+001, 2.3589499E+001, 0.0000000E+000
 1.5250000E+004, 1.4889759E+001, 2.3525158E+001, 0.0000000E+000
 1.5270000E+004, 1.4850445E+001, 2.3461002E+001, 0.0000000E+000
 1.5290000E+004, 1.4811238E+001, 2.3397032E+001, 0.0000000E+000
 1.5300000E+004, 1.4791675E+001, 2.3365116E+001, 0.0000000E+000
 1.5320000E+004, 1.4752627E+001, 2.3301424E+001, 0.0000000E+000
 1.5340000E+004, 1.4713687E+001, 2.3237917E+001, 0.0000000E+000
 1.5360000E+004, 1.4674852E+001, 2.3174593E+001, 0.0000000E+000
 1.5380000E+004, 1.4636124E+001, 2.3111452E+001, 0.0000000E+000
 1.5390000E+004, 1.4616798E+001, 2.3079950E+001, 0.0000000E+000
 1.5410000E+004, 1.4578227E+001, 2.3017084E+001, 0.0000000E+000
 1.5430000E+004, 1.4539762E+001, 2.2954399E+001, 0.0000000E+000
 1.5450000E+004, 1.4501400E+001, 2.2891895E+001, 0.0000000E+000
 1.5470000E+004, 1.4463142E+001, 2.2829573E+001, 0.0000000E+000
 1.5480000E+004, 1.4444053E+001, 2.2798479E+001, 0.0000000E+000
 1.5500000E+004, 1.4405951E+001, 2.2736425E+001, 0.0000000E+000
 1.5520000E+004, 1.4367954E+001, 2.2674551E+001, 0.0000000E+000
 1.5540000E+004, 1.4330060E+001, 2.2612856E+001, 0.0000000E+000
 1.5560000E+004, 1.4292269E+001, 2.2551338E+001, 0.0000000E+000
 1.5570000E+004, 1.4273412E+001, 2.2520647E+001, 0.0000000E+000
 1.5590000E+004, 1.4235774E+001, 2.2459396E+001, 0.0000000E+000
 1.5610000E+004, 1.4198239E+001, 2.2398321E+001, 0.0000000E+000
 1.5630000E+004, 1.4160806E+001, 2.2337421E+001, 0.0000000E+000
 1.5650000E+004, 1.4123474E+001, 2.2276699E+001, 0.0000000E+000
 1.5660000E+004, 1.4104847E+001, 2.2246403E+001, 0.0000000E+000
 1.5680000E+004, 1.4067667E+001, 2.2185942E+001, 0.0000000E+000
 1.5700000E+004, 1.4030589E+001, 2.2125656E+001, 0.0000000E+000
 1.5720000E+004, 1.3993610E+001, 2.2065542E+001, 0.0000000E+000
 1.5740000E+004, 1.3956734E+001, 2.2005602E+001, 0.0000000E+000
 1.5750000E+004, 1.3938332E+001, 2.1975697E+001, 0.0000000E+000
 1.5770000E+004, 1.3901605E+001, 2.1916016E+001, 0.0000000E+000
 1.5790000E+004, 1.3864977E+001, 2.1856504E+001, 0.0000000E+000
 1.5810000E+004, 1.3828448E+001, 2.1797167E+001, 0.0000000E+000
 1.5830000E+004, 1.3792019E+001, 2.1737997E+001, 0.0000000E+000
 1.5840000E+004, 1.3773841E+001, 2.1708477E+001, 0.0000000E+000
 1.5860000E+004, 1.3737559E+001, 2.1649563E+001, 0.0000000E+000
 1.5880000E+004, 1.3701377E+001, 2.1590818E+001, 0.0000000E+000
 1.5900000E+004, 1.3665292E+001, 2.1532244E+001, 0.0000000E+000
 1.5920000E+004, 1.3629305E+001, 2.1473835E+001, 0.0000000E+000
 1.5930000E+004, 1.3611348E+001, 2.1444695E+001, 0.0000000E+000
 1.5950000E+004, 1.3575507E+001, 2.1386538E+001, 0.0000000E+000
 1.5970000E+004, 1.3539763E+001, 2.1328548E+001, 0.0000000E+000
 1.5990000E+004, 1.3504117E+001, 2.1270725E+001, 0.0000000E+000
 1.6010000E+004, 1.3468566E+001, 2.1213068E+001, 0.0000000E+000
 1.6020000E+004, 1.3450828E+001, 2.1184301E+001, 0.0000000E+000
 1.6040000E+004, 1.3415421E+001, 2.1126890E+001, 0.0000000E+000
 1.6060000E+004, 1.3380112E+001, 2.1069645E+001, 0.0000000E+000
 1.6080000E+004, 1.3344897E+001, 2.1012564E+001, 0.0000000E+000
 1.6100000E+004, 1.3309778E+001, 2.0955647E+001, 0.0000000E+000
 1.6110000E+004, 1.3292253E+001, 2.0927248E+001, 0.0000000E+000
 1.6130000E+004, 1.3257277E+001, 2.0870573E+001, 0.0000000E+000
 1.6150000E+004, 1.3222395E+001, 2.0814062E+001, 0.0000000E+000
 1.6170000E+004, 1.3187608E+001, 2.0757711E+001, 0.0000000E+000
 1.6190000E+004, 1.3152914E+001, 2.0701523E+001, 0.0000000E+000
 1.6200000E+004, 1.3135603E+001, 2.0673489E+001, 0.0000000E+000
 1.6220000E+004, 1.3101050E+001, 2.0617540E+001, 0.0000000E+000
 1.6240000E+004, 1.3066590E+001, 2.0561752E+001, 0.0000000E+000
 1.6260000E+004, 1.3032225E+001, 2.0506123E+001, 0.0000000E+000
 1.6280000E+004, 1.2997952E+001, 2.0450653E+001, 0.0000000E+000
 1.6290000E+004, 1.2980849E+001, 2.0422976E+001, 0.0000000E+000
 1.6310000E+004, 1.2946715E+001, 2.0367743E+001, 0.0000000E+000
 1.6330000E+004, 1.2912673E+001, 2.0312668E+001, 0.0000000E+000
 1.6350000E+004, 1.2878723E+001, 2.0257750E+001, 0.0000000E+000
 1.6370000E+004, 1.2844865E+001, 2.0202988E+001, 0.0000000E+000
 1.6380000E+004, 1.2827970E+001, 2.0175667E+001, 0.0000000E+000
 1.6400000E+004, 1.2794249E+001, 2.0121138E+001, 0.0000000E+000
 1.6420000E+004, 1.2760618E+001, 2.0066767E+001, 0.0000000E+000
 1.6440000E+004, 1.2727079E+001, 2.0012548E+001, 0.0000000E+000
 1.6460000E+004, 1.2693630E+001, 1.9958487E+001, 0.0000000E+000
 1.6470000E+004, 1.2676940E+001, 1.9931513E+001, 0.0000000E+000
 1.6490000E+004, 1.2643627E+001, 1.9877680E+001, 0.0000000E+000
 1.6510000E+004, 1.2610403E+001, 1.9824001E+001, 0.0000000E+000
 1.6530000E+004, 1.2577270E+001, 1.9770475E+001, 0.0000000E+000
 1.6550000E+004, 1.2544226E+001, 1.9717102E+001, 0.0000000E+000
 1.6560000E+004, 1.2527737E+001, 1.9690472E+001, 0.0000000E+000
 1.6580000E+004, 1.2494826E+001, 1.9637325E+001, 0.0000000E+000
 1.6600000E+004, 1.2462005E+001, 1.9584330E+001, 0.0000000E+000
 1.6620000E+004, 1.2429272E+001, 1.9531487E+001, 0.0000000E+000
 1.6640000E+004, 1.2396626E+001, 1.9478792E+001, 0.0000000E+000
 1.6650000E+004, 1.2380337E+001, 1.9452499E+001, 0.0000000E+000
 1.6670000E+004, 1.2347824E+001, 1.9400030E+001, 0.0000000E+000
 1.6690000E+004, 1.2315398E+001, 1.9347710E+001, 0.0000000E+000
 1.6710000E+004, 1.2283061E+001, 1.9295536E+001, 0.0000000E+000
 1.6730000E+004, 1.2250810E+001, 1.9243511E+001, 0.0000000E+000
 1.6740000E+004, 1.2234717E+001, 1.9217556E+001, 0.0000000E+000
 1.6760000E+004, 1.2202597E+001, 1.9165752E+001, 0.0000000E+000
 1.6780000E+004, 1.2170563E+001, 1.9114096E+001, 0.0000000E+000
 1.6800000E+004, 1.2138616E+001, 1.9062586E+001, 0.0000000E+000
 1.6820000E+004, 1.2106754E+001, 1.9011223E+001, 0.0000000E+000
 1.6830000E+004, 1.2090856E+001, 1.8985594E+001, 0.0000000E+000
 1.6850000E+004, 1.2059123E+001, 1.8934448E+001, 0.0000000E+000
 1.6870000E+004, 1.2027475E+001, 1.8883448E+001, 0.0000000E+000
 1.6890000E+004, 1.1995914E+001, 1.8832592E+001, 0.0000000E+000
 1.6910000E+004, 1.1964436E+001, 1.8781879E+001, 0.0000000E+000
 1.6920000E+004, 1.1948730E+001, 1.8756577E+001, 0.0000000E+000
 1.6940000E+004, 1.1917379E+001, 1.8706079E+001, 0.0000000E+000
 1.6960000E+004, 1.1886113E+001, 1.8655725E+001, 0.0000000E+000
 1.6980000E+004, 1.1854932E+001, 1.8605515E+001, 0.0000000E+000
 1.7000000E+004, 1.1823834E+001, 1.8555445E+001, 0.0000000E+000
 1.7010000E+004, 1.1808316E+001, 1.8530462E+001, 0.0000000E+000
 1.7030000E+004, 1.1777345E+001, 1.8480604E+001, 0.0000000E+000
 1.7050000E+004, 1.1746455E+001, 1.8430887E+001, 0.0000000E+000
 1.7070000E+004, 1.1715650E+001, 1.8381311E+001, 0.0000000E+000
 1.7090000E+004, 1.1684927E+001, 1.8331875E+001, 0.0000000E+000
 1.7100000E+004, 1.1669597E+001, 1.8307209E+001, 0.0000000E+000
 1.7120000E+004, 1.1638997E+001, 1.8257982E+001, 0.0000000E+000
 1.7140000E+004, 1.1608480E+001, 1.8208895E+001, 0.0000000E+000
 1.7160000E+004, 1.1578046E+001, 1.8159945E+001, 0.0000000E+000
 1.7180000E+004, 1.1547692E+001, 1.8111134E+001, 0.0000000E+000
 1.7190000E+004, 1.1532546E+001, 1.8086781E+001, 0.0000000E+000
 1.7210000E+004, 1.1502316E+001, 1.8038176E+001, 0.0000000E+000
 1.7230000E+004, 1.1472166E+001, 1.7989706E+001, 0.0000000E+000
 1.7250000E+004, 1.1442098E+001, 1.7941376E+001, 0.0000000E+000
 1.7270000E+004, 1.1412110E+001, 1.7893181E+001, 0.0000000E+000
 1.7280000E+004, 1.1397146E+001, 1.7869133E+001, 0.0000000E+000
 1.7300000E+004, 1.1367279E+001, 1.7821142E+001, 0.0000000E+000
 1.7320000E+004, 1.1337493E+001, 1.7773287E+001, 0.0000000E+000
 1.7340000E+004, 1.1307786E+001, 1.7725565E+001, 0.0000000E+000
 1.7360000E+004, 1.1278159E+001, 1.7677977E+001, 0.0000000E+000
 1.7370000E+004, 1.1263375E+001, 1.7654234E+001, 0.0000000E+000
 1.7390000E+004, 1.1233868E+001, 1.7606848E+001, 0.0000000E+000
 1.7410000E+004, 1.1204439E+001, 1.7559593E+001, 0.0000000E+000
 1.7430000E+004, 1.1175089E+001, 1.7512474E+001, 0.0000000E+000
 1.7450000E+004, 1.1145819E+001, 1.7465487E+001, 0.0000000E+000
 1.7460000E+004, 1.1131212E+001, 1.7442041E+001, 0.0000000E+000
 1.7480000E+004, 1.1102059E+001, 1.7395252E+001, 0.0000000E+000
 1.7500000E+004, 1.1072985E+001, 1.7348593E+001, 0.0000000E+000
 1.7520000E+004, 1.1043987E+001, 1.7302067E+001, 0.0000000E+000
 1.7540000E+004, 1.1015068E+001, 1.7255671E+001, 0.0000000E+000
 1.7550000E+004, 1.1000638E+001, 1.7232521E+001, 0.0000000E+000
 1.7570000E+004, 1.0971835E+001, 1.7186319E+001, 0.0000000E+000
 1.7590000E+004, 1.0943110E+001, 1.7140247E+001, 0.0000000E+000
 1.7610000E+004, 1.0914461E+001, 1.7094307E+001, 0.0000000E+000
 1.7630000E+004, 1.0885889E+001, 1.7048492E+001, 0.0000000E+000
 1.7640000E+004, 1.0871632E+001, 1.7025635E+001, 0.0000000E+000
 1.7660000E+004, 1.0843175E+001, 1.6980015E+001, 0.0000000E+000
 1.7680000E+004, 1.0814794E+001, 1.6934521E+001, 0.0000000E+000
 1.7700000E+004, 1.0786489E+001, 1.6889156E+001, 0.0000000E+000
 1.7720000E+004, 1.0758261E+001, 1.6843918E+001, 0.0000000E+000
 1.7730000E+004, 1.0744174E+001, 1.6821346E+001, 0.0000000E+000
 1.7750000E+004, 1.0716059E+001, 1.6776299E+001, 0.0000000E+000
 1.7770000E+004, 1.0688019E+001, 1.6731377E+001, 0.0000000E+000
 1.7790000E+004, 1.0660053E+001, 1.6686581E+001, 0.0000000E+000
 1.7810000E+004, 1.0632163E+001, 1.6641911E+001, 0.0000000E+000
 1.7820000E+004, 1.0618246E+001, 1.6619623E+001, 0.0000000E+000
 1.7840000E+004, 1.0590467E+001, 1.6575140E+001, 0.0000000E+000
 1.7860000E+004, 1.0562764E+001, 1.6530781E+001, 0.0000000E+000
 1.7880000E+004, 1.0535134E+001, 1.6486547E+001, 0.0000000E+000
 1.7900000E+004, 1.0507578E+001, 1.6442436E+001, 0.0000000E+000
 1.7910000E+004, 1.0493828E+001, 1.6420427E+001, 0.0000000E+000
 1.7930000E+004, 1.0466383E+001, 1.6376501E+001, 0.0000000E+000
 1.7950000E+004, 1.0439011E+001, 1.6332699E+001, 0.0000000E+000
 1.7970000E+004, 1.0411712E+001, 1.6289019E+001, 0.0000000E+000
 1.7990000E+004, 1.0384486E+001, 1.6245459E+001, 0.0000000E+000
 1.8000000E+004, 1.0370901E+001, 1.6223726E+001, 0.0000000E+000
